seizoen,dag,datum,tijd,id_match,thuisploeg_stamnummer,thuisploeg,uitploeg,uitploeg_stamnummer,goal_,goal_team_naam,goal_team_stamnummer,stand_thuis,stand_uit,valid_goal
1976,1,1976/09/11,20:00:00,4012285,35,RSC Anderlecht,RFCL,,17',RSC Anderlecht,RSC Anderlecht,1,0,True
1976,1,1976/09/11,20:00:00,4012285,35,RSC Anderlecht,RFCL,,38',RFCL,RFCL,1,1,True
1976,1,1976/09/11,20:00:00,4012286,396,Beringen FC,RAFC,2449,35',RAFC,RAFC,0,1,True
1976,1,1976/09/11,20:00:00,4012286,396,Beringen FC,RAFC,2449,63',RAFC,RAFC,0,2,True
1976,1,1976/09/11,20:00:00,4012286,396,Beringen FC,RAFC,2449,70',Beringen FC,Beringen FC,1,2,True
1976,1,1976/09/11,20:00:00,4012287,13,Beerschot VAV,Lierse,30,3',Beerschot VAV,Beerschot VAV,1,0,True
1976,1,1976/09/11,20:00:00,4012287,13,Beerschot VAV,Lierse,30,25',Lierse,Lierse,1,1,True
1976,1,1976/09/11,20:00:00,4012287,13,Beerschot VAV,Lierse,30,35',Beerschot VAV,Beerschot VAV,2,1,True
1976,1,1976/09/11,20:00:00,4012287,13,Beerschot VAV,Lierse,30,39',Beerschot VAV,Beerschot VAV,3,1,True
1976,1,1976/09/11,20:00:00,4012287,13,Beerschot VAV,Lierse,30,56',Lierse,Lierse,3,2,True
1976,1,1976/09/11,20:00:00,4012287,13,Beerschot VAV,Lierse,30,65',Beerschot VAV,Beerschot VAV,4,2,True
1976,1,1976/09/11,20:00:00,4012287,13,Beerschot VAV,Lierse,30,72',Beerschot VAV,Beerschot VAV,5,2,True
1976,1,1976/09/11,20:00:00,4012287,13,Beerschot VAV,Lierse,30,86',Beerschot VAV,Beerschot VAV,6,2,True
1976,1,1976/09/12,15:00:00,4012293,19,KV Kortrijk,Cercle,12,60',KV Kortrijk,KV Kortrijk,1,0,True
1976,1,1976/09/12,15:00:00,4012293,19,KV Kortrijk,Cercle,12,64',Cercle,Cercle,1,1,True
1975,1,1975/08/16,19:30:00,4011943,51,La Louviere,RAFC,2449,76',RAFC,RAFC,0,1,True
1975,1,1975/08/16,20:00:00,4011944,13,Beerschot VAV,FCB,253,27',FCB,FCB,0,1,True
1975,1,1975/08/16,20:00:00,4011944,13,Beerschot VAV,FCB,253,84',Beerschot VAV,Beerschot VAV,1,1,True
1975,1,1975/08/17,16:00:00,4011947,28,Berchem Sport,RCM,,17',Berchem Sport,Berchem Sport,1,0,True
1975,1,1975/08/17,16:00:00,4011947,28,Berchem Sport,RCM,,73',Berchem Sport,Berchem Sport,2,0,True
1975,1,1975/08/17,16:00:00,4011949,12,Cercle Brugge,AS Oos,53,16',AS Oos,AS Oos,0,1,True
1975,1,1975/08/17,16:00:00,4011949,12,Cercle Brugge,AS Oos,53,21',AS Oos,AS Oos,0,2,True
1975,1,1975/08/17,16:00:00,4011949,12,Cercle Brugge,AS Oos,53,33',Cercle Brugge,Cercle Brugge,1,2,True
1975,1,1975/08/17,18:00:00,4011946,1878,KSV Waregem,RSCA,35,29',KSV Waregem,KSV Waregem,1,0,True
1975,1,1975/08/17,18:00:00,4011946,1878,KSV Waregem,RSCA,35,88',KSV Waregem,KSV Waregem,2,0,True
1975,1,1975/08/17,19:30:00,4011945,384,SK Beveren-Waes,SL,231,15',SK Beveren-Waes,SK Beveren-Waes,1,0,True
1975,1,1975/08/17,19:30:00,4011948,4146,RWD Molenbeek,KBFC,,6',RWD Molenbeek,RWD Molenbeek,1,0,True
1975,1,1975/08/17,19:30:00,4011948,4146,RWD Molenbeek,KBFC,,32',RWD Molenbeek,RWD Molenbeek,2,0,True
1975,1,1975/08/17,19:30:00,4011948,4146,RWD Molenbeek,KBFC,,33',RWD Molenbeek,RWD Molenbeek,3,0,True
1975,1,1975/08/17,19:30:00,4011948,4146,RWD Molenbeek,KBFC,,36',RWD Molenbeek,RWD Molenbeek,4,0,True
1975,1,1975/08/17,20:00:00,4011950,4079,Lierse SK,RCSC,22,5',Lierse SK,Lierse SK,1,0,True
1975,1,1975/08/17,20:00:00,4011950,4079,Lierse SK,RCSC,22,9',Lierse SK,Lierse SK,2,0,True
1975,1,1975/08/17,20:00:00,4011950,4079,Lierse SK,RCSC,22,35',Lierse SK,Lierse SK,3,0,True
1975,1,1976/02/18,20:00:00,4012167,16,RFC Luik,LOK,801,2',RFC Luik,RFC Luik,1,0,True
1975,1,1976/02/18,20:00:00,4012167,16,RFC Luik,LOK,801,61',LOK,LOK,1,1,True
1975,1,1976/02/18,20:00:00,4012167,16,RFC Luik,LOK,801,65',LOK,LOK,1,2,True
1974,1,1974/08/17,19:30:00,4011565,29,R Charleroi SC,AS Oos,53,51',R Charleroi SC,R Charleroi SC,1,0,True
1974,1,1974/08/17,20:00:00,4011563,13,Beerschot VAV,ROCMsS,,80',Beerschot VAV,Beerschot VAV,1,0,True
1974,1,1974/08/17,20:00:00,4011564,201,KSC Lokeren,Cercle,12,68',Cercle,Cercle,0,1,True
1974,1,1974/08/17,20:00:00,4011564,201,KSC Lokeren,Cercle,12,80',KSC Lokeren,KSC Lokeren,1,1,True
1974,1,1974/08/17,20:00:00,4011566,41,KFC Diest,Lierse,30,60',Lierse,Lierse,0,1,True
1974,1,1974/08/17,20:00:00,4011566,41,KFC Diest,Lierse,30,89',Lierse,Lierse,0,2,True
1974,1,1974/08/18,16:00:00,4011570,4146,RWD Molenbeek,BerchS,,64',RWD Molenbeek,RWD Molenbeek,1,0,True
1974,1,1974/08/18,16:00:00,4011571,25,KV Mechelen,KBFC,,80',KV Mechelen,KV Mechelen,1,0,True
1974,1,1974/08/18,16:00:00,4011572,3,Club Brugge,SKBevW,,44',SKBevW,SKBevW,0,1,True
1974,1,1974/08/18,16:00:00,4011572,3,Club Brugge,SKBevW,,63',Club Brugge,Club Brugge,1,1,True
1974,1,1974/08/18,16:00:00,4011567,2764,KFC Winterslag,SL,231,6',KFC Winterslag,KFC Winterslag,1,0,True
1974,1,1974/08/18,16:00:00,4011567,2764,KFC Winterslag,SL,231,13',KFC Winterslag,KFC Winterslag,2,0,True
1974,1,1974/08/18,16:00:00,4011567,2764,KFC Winterslag,SL,231,31',SL,SL,2,1,True
1974,1,1974/08/18,16:00:00,4011567,2764,KFC Winterslag,SL,231,32',SL,SL,2,2,True
1974,1,1974/08/18,16:00:00,4011567,2764,KFC Winterslag,SL,231,70',SL,SL,2,3,True
1974,1,1974/08/18,20:00:00,4011569,16,RFC Luik,RAFC,2449,9',RAFC,RAFC,0,1,True
1974,1,1974/08/18,20:00:00,4011569,16,RFC Luik,RAFC,2449,29',RAFC,RAFC,0,2,True
1973,1,1973/08/31,20:00:00,4011323,4079,Lierse SK,KBFC,,40',Lierse SK,Lierse SK,1,0,True
1973,1,1973/08/31,20:00:00,4011323,4079,Lierse SK,KBFC,,50',Lierse SK,Lierse SK,2,0,True
1973,1,1973/08/31,20:00:00,4011323,4079,Lierse SK,KBFC,,52',KBFC,KBFC,2,1,True
1973,1,1973/08/31,20:00:00,4011323,4079,Lierse SK,KBFC,,65',Lierse SK,Lierse SK,3,1,True
1973,1,1973/08/31,20:00:00,4011323,4079,Lierse SK,KBFC,,70',Lierse SK,Lierse SK,4,1,True
1973,1,1973/09/01,16:00:00,4011327,41,KFC Diest,VAV,13,7',VAV,VAV,0,1,True
1973,1,1973/09/01,16:00:00,4011327,41,KFC Diest,VAV,13,40',KFC Diest,KFC Diest,1,1,True
1973,1,1973/09/01,16:00:00,4011328,28,Berchem Sport,STVV,373,68',Berchem Sport,Berchem Sport,1,0,True
1973,1,1973/09/01,16:00:00,4011328,28,Berchem Sport,STVV,373,76',Berchem Sport,Berchem Sport,2,0,True
1973,1,1973/09/01,16:00:00,4011328,28,Berchem Sport,STVV,373,90',STVV,STVV,2,1,True
1973,1,1973/09/01,20:00:00,4011324,16,Standard Luik,Cercle,12,32',Standard Luik,Standard Luik,1,0,True
1973,1,1973/09/01,20:00:00,4011324,16,Standard Luik,Cercle,12,87',Standard Luik,Standard Luik,2,0,True
1973,1,1973/09/01,20:00:00,4011325,35,RSC Anderlecht,KSVWar,,15',RSC Anderlecht,RSC Anderlecht,1,0,True
1973,1,1973/09/01,20:00:00,4011325,35,RSC Anderlecht,KSVWar,,48',RSC Anderlecht,RSC Anderlecht,2,0,True
1973,1,1973/09/01,20:00:00,4011325,35,RSC Anderlecht,KSVWar,,62',KSVWar,KSVWar,2,1,True
1973,1,1973/09/01,20:00:00,4011325,35,RSC Anderlecht,KSVWar,,63',RSC Anderlecht,RSC Anderlecht,3,1,True
1973,1,1973/09/01,20:00:00,4011326,1,Antwerp FC,KVM,25,5',KVM,KVM,0,1,True
1973,1,1973/09/01,20:00:00,4011326,1,Antwerp FC,KVM,25,90',KVM,KVM,0,2,True
1973,1,1973/09/01,20:00:00,4011329,384,SK Beveren-Waes,RFCL,,12',RFCL,RFCL,0,1,True
1973,1,1973/09/01,20:00:00,4011329,384,SK Beveren-Waes,RFCL,,20',SK Beveren-Waes,SK Beveren-Waes,1,1,True
1973,1,1973/09/01,20:00:00,4011329,384,SK Beveren-Waes,RFCL,,52',RFCL,RFCL,1,2,True
1973,1,1973/09/01,20:00:00,4011329,384,SK Beveren-Waes,RFCL,,82',SK Beveren-Waes,SK Beveren-Waes,2,2,True
1972,1,1972/09/01,20:15:00,4011083,1,Antwerp FC,Royal,1,39',Royal,Royal,0,1,True
1972,1,1972/09/02,20:00:00,4011085,13,Beerschot VAV,KVM,25,25',KVM,KVM,0,1,True
1972,1,1972/09/02,20:00:00,4011085,13,Beerschot VAV,KVM,25,55',Beerschot VAV,Beerschot VAV,1,1,True
1972,1,1972/09/02,20:00:00,4011085,13,Beerschot VAV,KVM,25,60',KVM,KVM,1,2,True
1972,1,1972/09/02,20:00:00,4011086,4079,Lierse SK,BerchS,,37',BerchS,BerchS,0,1,True
1972,1,1972/09/02,20:00:00,4011086,4079,Lierse SK,BerchS,,88',Lierse SK,Lierse SK,1,1,True
1972,1,1972/09/02,20:00:00,4011087,3,Club Brugge,Diest,41,6',Club Brugge,Club Brugge,1,0,True
1972,1,1972/09/02,20:00:00,4011087,3,Club Brugge,Diest,41,10',Diest,Diest,1,1,True
1972,1,1972/09/02,20:00:00,4011087,3,Club Brugge,Diest,41,21',Club Brugge,Club Brugge,2,1,True
1972,1,1972/09/02,20:00:00,4011087,3,Club Brugge,Diest,41,57',Club Brugge,Club Brugge,3,1,True
1972,1,1972/09/02,20:00:00,4011084,35,RSC Anderlecht,Cercle,12,42',RSC Anderlecht,RSC Anderlecht,1,0,True
1972,1,1972/09/03,15:00:00,4011088,16,RFC Luik,SL,231,49',SL,SL,0,1,True
1971,1,1971/09/03,20:00:00,4010843,285,RRC Brüssel,SL,231,9',RRC Brüssel,RRC Brüssel,1,0,True
1971,1,1971/09/03,20:00:00,4010843,285,RRC Brüssel,SL,231,20',RRC Brüssel,RRC Brüssel,2,0,True
1971,1,1971/09/03,20:00:00,4010843,285,RRC Brüssel,SL,231,76',SL,SL,2,1,True
1971,1,1971/09/04,20:00:00,4010844,13,Beerschot VAV,RSCA,35,5',Beerschot VAV,Beerschot VAV,1,0,True
1971,1,1971/09/04,20:00:00,4010844,13,Beerschot VAV,RSCA,35,56',RSCA,RSCA,1,1,True
1971,1,1971/09/04,20:00:00,4010845,9,Union SG,FCB,253,4',FCB,FCB,0,1,True
1971,1,1971/09/04,20:00:00,4010845,9,Union SG,FCB,253,48',FCB,FCB,0,2,True
1971,1,1971/09/04,20:00:00,4010845,9,Union SG,FCB,253,60',FCB,FCB,0,3,True
1971,1,1971/09/04,20:00:00,4010845,9,Union SG,FCB,253,80',Union SG,Union SG,1,3,True
1971,1,1971/09/05,14:30:00,4010847,25,KV Mechelen,SKBevW,,62',KV Mechelen,KV Mechelen,1,0,True
1971,1,1971/09/05,15:00:00,4010849,41,KFC Diest,Royal,1,14',Royal,Royal,1,0,True
1971,1,1971/09/05,15:00:00,4010849,41,KFC Diest,Royal,1,47',KFC Diest,KFC Diest,1,1,True
1971,1,1971/09/05,15:00:00,4010850,1878,KSV Waregem,Lierse,30,75',Lierse,Lierse,0,1,True
1971,1,1971/09/05,15:00:00,4010850,1878,KSV Waregem,Lierse,30,78',KSV Waregem,KSV Waregem,1,1,True
1971,1,1971/09/05,15:00:00,4010850,1878,KSV Waregem,Lierse,30,83',KSV Waregem,KSV Waregem,2,1,True
1971,1,1971/09/05,15:00:00,4010850,1878,KSV Waregem,Lierse,30,86',KSV Waregem,KSV Waregem,3,1,True
1971,1,1971/09/05,19:30:00,4010846,16,RFC Luik,RAFC,2449,22',RFC Luik,RFC Luik,1,0,True
1971,1,1971/09/05,19:30:00,4010846,16,RFC Luik,RAFC,2449,31',RFC Luik,RFC Luik,2,0,True
1971,1,1971/09/05,19:30:00,4010846,16,RFC Luik,RAFC,2449,46',RAFC,RAFC,2,1,True
1971,1,1971/09/05,19:30:00,4010846,16,RFC Luik,RAFC,2449,50',RFC Luik,RFC Luik,3,1,True
1971,1,1971/09/05,19:30:00,4010846,16,RFC Luik,RAFC,2449,57',RAFC,RAFC,3,2,True
1971,1,1971/09/05,19:30:00,4010846,16,RFC Luik,RAFC,2449,90',RFC Luik,RFC Luik,4,2,True
1970,1,1970/09/05,20:00:00,4010603,35,RSC Anderlecht,RCSC,22,65',RSC Anderlecht,RSC Anderlecht,1,0,True
1970,1,1970/09/05,20:00:00,4010603,35,RSC Anderlecht,RCSC,22,67',RSC Anderlecht,RSC Anderlecht,2,0,True
1970,1,1970/09/05,20:00:00,4010603,35,RSC Anderlecht,RCSC,22,76',RSC Anderlecht,RSC Anderlecht,3,0,True
1970,1,1970/09/05,20:00:00,4010604,1,Antwerp FC,Royal,1,56',Antwerp FC,Antwerp FC,1,0,True
1970,1,1970/09/05,20:00:00,4010604,1,Antwerp FC,Royal,1,81',Antwerp FC,Antwerp FC,2,0,True
1970,1,1970/09/05,20:30:00,4010605,4079,Lierse SK,VAV,13,85',VAV,VAV,0,1,True
1970,1,1970/09/06,15:00:00,4010606,16,Standard Luik,Associ,61,28',Standard Luik,Standard Luik,1,0,True
1970,1,1970/09/06,15:00:00,4010606,16,Standard Luik,Associ,61,45',Standard Luik,Standard Luik,2,0,True
1970,1,1970/09/06,15:00:00,4010606,16,Standard Luik,Associ,61,66',Standard Luik,Standard Luik,3,0,True
1970,1,1970/09/06,15:00:00,4010608,3,Club Brugge,RFCL,,19',Club Brugge,Club Brugge,1,0,True
1970,1,1970/09/06,15:00:00,4010608,3,Club Brugge,RFCL,,30',Club Brugge,Club Brugge,2,0,True
1970,1,1970/09/06,15:00:00,4010608,3,Club Brugge,RFCL,,58',Club Brugge,Club Brugge,3,0,True
1970,1,1970/09/06,15:00:00,4010610,322,St-Truidense VV,RUSG,,10',St-Truidense VV,St-Truidense VV,1,0,True
1970,1,1970/09/06,15:00:00,4010610,322,St-Truidense VV,RUSG,,20',RUSG,RUSG,1,1,True
1970,1,1970/09/06,15:00:00,4010610,322,St-Truidense VV,RUSG,,54',St-Truidense VV,St-Truidense VV,2,1,True
1969,1,1969/09/06,19:30:00,4010364,35,RSC Anderlecht,FCB,253,19',FCB,FCB,0,1,True
1969,1,1969/09/06,19:30:00,4010364,35,RSC Anderlecht,FCB,253,22',FCB,FCB,0,2,True
1969,1,1969/09/06,19:30:00,4010364,35,RSC Anderlecht,FCB,253,78',FCB,FCB,0,3,True
1969,1,1969/09/06,19:30:00,4010364,35,RSC Anderlecht,FCB,253,80',RSC Anderlecht,RSC Anderlecht,1,3,True
1969,1,1969/09/06,20:00:00,4010363,13,Beerschot VAV,SL,231,35',Beerschot VAV,Beerschot VAV,1,0,True
1969,1,1969/09/06,20:00:00,4010363,13,Beerschot VAV,SL,231,55',Beerschot VAV,Beerschot VAV,2,0,True
1969,1,1969/09/06,20:00:00,4010363,13,Beerschot VAV,SL,231,60',Beerschot VAV,Beerschot VAV,3,0,True
1969,1,1969/09/07,15:00:00,4010365,396,Beringen FC,Royal,1,29',Beringen FC,Beringen FC,1,0,True
1969,1,1969/09/07,15:00:00,4010365,396,Beringen FC,Royal,1,47',Royal,Royal,1,1,True
1969,1,1969/09/07,15:00:00,4010366,16,RFC Luik,SKBevW,,35',SKBevW,SKBevW,0,1,True
1969,1,1969/09/07,15:00:00,4010367,4079,Lierse SK,RCSC,22,51',RCSC,RCSC,0,1,True
1969,1,1969/09/07,15:00:00,4010367,4079,Lierse SK,RCSC,22,56',Lierse SK,Lierse SK,1,1,True
1969,1,1969/09/07,15:00:00,4010368,2911,RCC Schaerbeek,STVV,373,28',STVV,STVV,0,1,True
1969,1,1969/09/07,15:00:00,4010368,2911,RCC Schaerbeek,STVV,373,30',STVV,STVV,0,2,True
1969,1,1969/09/07,15:00:00,4010368,2911,RCC Schaerbeek,STVV,373,68',RCC Schaerbeek,RCC Schaerbeek,1,2,True
1969,1,1969/09/07,15:00:00,4010369,1878,KSV Waregem,Associ,61,9',KSV Waregem,KSV Waregem,1,0,True
1969,1,1969/09/07,15:00:00,4010369,1878,KSV Waregem,Associ,61,16',KSV Waregem,KSV Waregem,2,0,True
1969,1,1969/09/07,15:00:00,4010370,53,AS Oostende KM,RUSG,,47',RUSG,RUSG,0,1,True
1969,1,1969/09/07,15:00:00,4010370,53,AS Oostende KM,RUSG,,72',RUSG,RUSG,0,2,True
1968,1,1968/09/07,19:30:00,4010123,35,RSC Anderlecht,STVV,373,26',RSC Anderlecht,RSC Anderlecht,1,0,True
1968,1,1968/09/07,19:30:00,4010123,35,RSC Anderlecht,STVV,373,38',STVV,STVV,1,1,True
1968,1,1968/09/07,19:30:00,4010123,35,RSC Anderlecht,STVV,373,68',STVV,STVV,1,2,True
1968,1,1968/09/07,19:30:00,4010123,35,RSC Anderlecht,STVV,373,81',RSC Anderlecht,RSC Anderlecht,2,2,True
1968,1,1968/09/08,15:00:00,4010124,16,Standard Luik,RUSG,,11',Standard Luik,Standard Luik,1,0,True
1968,1,1968/09/08,15:00:00,4010124,16,Standard Luik,RUSG,,23',RUSG,RUSG,1,1,True
1968,1,1968/09/08,15:00:00,4010124,16,Standard Luik,RUSG,,24',Standard Luik,Standard Luik,2,1,True
1968,1,1968/09/08,15:00:00,4010124,16,Standard Luik,RUSG,,35',Standard Luik,Standard Luik,3,1,True
1968,1,1968/09/08,15:00:00,4010124,16,Standard Luik,RUSG,,41',Standard Luik,Standard Luik,4,1,True
1968,1,1968/09/08,15:00:00,4010124,16,Standard Luik,RUSG,,73',Standard Luik,Standard Luik,5,1,True
1968,1,1968/09/08,15:00:00,4010125,285,RRC Brüssel,VAV,13,10',RRC Brüssel,RRC Brüssel,1,0,True
1968,1,1968/09/08,15:00:00,4010125,285,RRC Brüssel,VAV,13,11',VAV,VAV,1,1,True
1968,1,1968/09/08,15:00:00,4010125,285,RRC Brüssel,VAV,13,58',RRC Brüssel,RRC Brüssel,2,1,True
1968,1,1968/09/08,15:00:00,4010126,396,Beringen FC,DAR,2,62',Beringen FC,Beringen FC,1,0,True
1968,1,1968/09/08,15:00:00,4010126,396,Beringen FC,DAR,2,68',Beringen FC,Beringen FC,2,0,True
1968,1,1968/09/08,15:00:00,4010127,384,SK Beveren-Waes,RFCL,,18',SK Beveren-Waes,SK Beveren-Waes,1,0,True
1968,1,1968/09/08,15:00:00,4010127,384,SK Beveren-Waes,RFCL,,43',SK Beveren-Waes,SK Beveren-Waes,2,0,True
1968,1,1968/09/08,15:00:00,4010127,384,SK Beveren-Waes,RFCL,,53',RFCL,RFCL,2,1,True
1968,1,1968/09/08,15:00:00,4010127,384,SK Beveren-Waes,RFCL,,81',SK Beveren-Waes,SK Beveren-Waes,3,1,True
1968,1,1968/09/08,15:00:00,4010128,4079,Lierse SK,FCB,253,23',FCB,FCB,0,1,True
1968,1,1968/09/08,15:00:00,4010128,4079,Lierse SK,FCB,253,43',FCB,FCB,0,2,True
1968,1,1968/09/08,15:00:00,4010128,4079,Lierse SK,FCB,253,80',Lierse SK,Lierse SK,1,2,True
1968,1,1968/09/08,15:00:00,4010129,7,ARA Gent,RCSC,22,14',RCSC,RCSC,0,1,True
1968,1,1968/09/08,15:00:00,4010129,7,ARA Gent,RCSC,22,19',ARA Gent,ARA Gent,1,1,True
1968,1,1968/09/08,15:00:00,4010130,1878,KSV Waregem,KVM,25,15',KVM,KVM,0,1,True
1968,1,1968/09/08,15:00:00,4010130,1878,KSV Waregem,KVM,25,18',KVM,KVM,0,2,True
1968,1,1968/09/08,15:00:00,4010130,1878,KSV Waregem,KVM,25,20',KVM,KVM,0,3,True
1968,1,1968/09/08,15:00:00,4010130,1878,KSV Waregem,KVM,25,36',KVM,KVM,0,4,True
1968,1,1968/09/08,15:00:00,4010130,1878,KSV Waregem,KVM,25,79',KSV Waregem,KSV Waregem,1,4,True
1967,1,1967/09/02,17:00:00,4009884,25,KV Mechelen,KBFC,,11',KV Mechelen,KV Mechelen,1,0,True
1967,1,1967/09/02,17:00:00,4009884,25,KV Mechelen,KBFC,,19',KV Mechelen,KV Mechelen,2,0,True
1967,1,1967/09/02,17:00:00,4009884,25,KV Mechelen,KBFC,,40',KBFC,KBFC,2,1,True
1967,1,1967/09/02,17:00:00,4009884,25,KV Mechelen,KBFC,,65',KV Mechelen,KV Mechelen,3,1,True
1967,1,1967/09/02,17:00:00,4009885,1878,KSV Waregem,Lierse,30,30',KSV Waregem,KSV Waregem,1,0,True
1967,1,1967/09/02,19:00:00,4009883,1,Antwerp FC,RSCA,35,15',RSCA,RSCA,0,1,True
1967,1,1967/09/02,19:00:00,4009883,1,Antwerp FC,RSCA,35,37',Antwerp FC,Antwerp FC,1,1,True
1967,1,1967/09/02,19:00:00,4009883,1,Antwerp FC,RSCA,35,38',RSCA,RSCA,1,2,True
1967,1,1967/09/02,19:00:00,4009883,1,Antwerp FC,RSCA,35,55',Antwerp FC,Antwerp FC,2,2,True
1967,1,1967/09/02,19:00:00,4009883,1,Antwerp FC,RSCA,35,62',Antwerp FC,Antwerp FC,2,2,False
1967,1,1967/09/02,19:00:00,4009883,1,Antwerp FC,RSCA,35,64',RSCA,RSCA,2,2,False
1967,1,1967/09/02,19:00:00,4009883,1,Antwerp FC,RSCA,35,87',RSCA,RSCA,2,3,True
1967,1,1967/09/03,15:00:00,4009887,29,R Charleroi SC,Beers.,13,72',R Charleroi SC,R Charleroi SC,1,0,True
1967,1,1967/09/03,15:00:00,4009888,322,St-Truidense VV,SKBevW,,13',SKBevW,SKBevW,0,1,True
1967,1,1967/09/03,15:00:00,4009888,322,St-Truidense VV,SKBevW,,55',St-Truidense VV,St-Truidense VV,1,1,True
1967,1,1967/09/03,15:00:00,4009890,285,RRC Brüssel,RFCL,,21',RRC Brüssel,RRC Brüssel,1,0,True
1967,1,1967/09/03,15:00:00,4009890,285,RRC Brüssel,RFCL,,73',RFCL,RFCL,1,1,True
1967,1,1967/09/03,18:00:00,4009886,16,Standard Luik,Olympi,244,5',Standard Luik,Standard Luik,1,0,True
1967,1,1967/09/03,18:00:00,4009886,16,Standard Luik,Olympi,244,23',Standard Luik,Standard Luik,2,0,True
1967,1,1967/09/03,18:00:00,4009886,16,Standard Luik,Olympi,244,52',Olympi,Olympi,2,1,True
1967,1,1967/09/03,18:00:00,4009886,16,Standard Luik,Olympi,244,83',Standard Luik,Standard Luik,3,1,True
1967,1,1967/09/03,19:00:00,4009889,2,Daring Club,FCB,253,57',FCB,FCB,0,1,True
1967,1,1967/09/03,19:00:00,4009889,2,Daring Club,FCB,253,68',Daring Club,Daring Club,1,1,True
1967,1,1967/09/03,19:00:00,4009889,2,Daring Club,FCB,253,76',FCB,FCB,1,2,True
1967,1,1967/09/03,19:00:00,4009889,2,Daring Club,FCB,253,78',FCB,FCB,1,3,True
1967,1,1967/09/03,19:00:00,4009889,2,Daring Club,FCB,253,80',FCB,FCB,1,4,True
1966,1,1966/09/04,15:00:00,4009643,2,Daring Club,SL,231,4',Daring Club,Daring Club,1,0,True
1966,1,1966/09/04,15:00:00,4009643,2,Daring Club,SL,231,5',SL,SL,1,1,True
1966,1,1966/09/04,15:00:00,4009643,2,Daring Club,SL,231,54',SL,SL,1,2,True
1966,1,1966/09/04,15:00:00,4009643,2,Daring Club,SL,231,74',Daring Club,Daring Club,2,2,True
1966,1,1966/09/04,15:00:00,4009643,2,Daring Club,SL,231,81',Daring Club,Daring Club,3,2,True
1966,1,1966/09/04,15:00:00,4009644,1878,KSV Waregem,RSCA,35,7',KSV Waregem,KSV Waregem,1,0,True
1966,1,1966/09/04,15:00:00,4009644,1878,KSV Waregem,RSCA,35,39',RSCA,RSCA,1,1,True
1966,1,1966/09/04,15:00:00,4009645,322,St-Truidense VV,RAFC,2449,35',RAFC,RAFC,0,1,True
1966,1,1966/09/04,15:00:00,4009646,1483,Beerschot AC,RFC Ti,4,46',Beerschot AC,Beerschot AC,1,0,True
1966,1,1966/09/04,15:00:00,4009646,1483,Beerschot AC,RFC Ti,4,54',Beerschot AC,Beerschot AC,2,0,True
1966,1,1966/09/04,15:00:00,4009646,1483,Beerschot AC,RFC Ti,4,61',Beerschot AC,Beerschot AC,3,0,True
1966,1,1966/09/04,15:00:00,4009646,1483,Beerschot AC,RFC Ti,4,68',RFC Ti,RFC Ti,3,1,True
1966,1,1966/09/04,15:00:00,4009646,1483,Beerschot AC,RFC Ti,4,86',Beerschot AC,Beerschot AC,4,1,True
1966,1,1966/09/04,15:00:00,4009647,16,RFC Luik,KBFC,,19',RFC Luik,RFC Luik,1,0,True
1966,1,1966/09/04,15:00:00,4009647,16,RFC Luik,KBFC,,20',KBFC,KBFC,1,1,True
1966,1,1966/09/04,15:00:00,4009647,16,RFC Luik,KBFC,,30',KBFC,KBFC,1,2,True
1966,1,1966/09/04,15:00:00,4009647,16,RFC Luik,KBFC,,33',KBFC,KBFC,1,3,True
1966,1,1966/09/04,15:00:00,4009648,3,Club Brugge,Lierse,30,7',Club Brugge,Club Brugge,1,0,True
1966,1,1966/09/04,15:00:00,4009648,3,Club Brugge,Lierse,30,52',Club Brugge,Club Brugge,2,0,True
1966,1,1966/09/04,15:00:00,4009648,3,Club Brugge,Lierse,30,68',Club Brugge,Club Brugge,3,0,True
1966,1,1966/09/04,15:00:00,4009648,3,Club Brugge,Lierse,30,83',Lierse,Lierse,3,1,True
1966,1,1966/09/04,15:00:00,4009649,25,KV Mechelen,RCSC,22,60',KV Mechelen,KV Mechelen,1,0,True
1966,1,1966/09/04,15:00:00,4009649,25,KV Mechelen,RCSC,22,84',RCSC,RCSC,1,1,True
1966,1,1966/09/04,15:00:00,4009650,285,RRC Brüssel,Associ,61,64',RRC Brüssel,RRC Brüssel,1,0,True
1966,1,1966/09/04,15:00:00,4009650,285,RRC Brüssel,Associ,61,88',RRC Brüssel,RRC Brüssel,2,0,True
1965,1,1965/09/04,19:30:00,4009404,35,RSC Anderlecht,FCB,253,17',RSC Anderlecht,RSC Anderlecht,1,0,True
1965,1,1965/09/04,19:30:00,4009404,35,RSC Anderlecht,FCB,253,18',FCB,FCB,1,1,True
1965,1,1965/09/04,19:30:00,4009404,35,RSC Anderlecht,FCB,253,56',RSC Anderlecht,RSC Anderlecht,2,1,True
1965,1,1965/09/04,19:30:00,4009404,35,RSC Anderlecht,FCB,253,73',RSC Anderlecht,RSC Anderlecht,3,1,True
1965,1,1965/09/04,19:30:00,4009405,1483,Beerschot AC,RFC Ti,4,4',Beerschot AC,Beerschot AC,1,0,True
1965,1,1965/09/04,19:30:00,4009405,1483,Beerschot AC,RFC Ti,4,18',RFC Ti,RFC Ti,1,1,True
1965,1,1965/09/04,19:30:00,4009405,1483,Beerschot AC,RFC Ti,4,70',Beerschot AC,Beerschot AC,2,1,True
