date,time,home_team,home_team_number,away_team,away_team_number,goal_team,goal_time,result_home_team,result_away_team,valid_goal,season,day,match_id
2008/09/21,20:30:00,KRC Genk,290,FCB,253,KRC Genk,90+1',0,1,False,2008,5,910863
2007/08/03,20:30:00,KV Mechelen,25,RSCA,None,RSCA,89',0,1,True,2007,1,79866
2007/08/04,20:00:00,R Charleroi SC,29,KSVRoe,None,R Charleroi SC,1',1,0,True,2007,1,79867
2007/08/04,20:00:00,R Charleroi SC,29,KSVRoe,None,KSVRoe,66',1,1,True,2007,1,79867
2007/08/04,20:00:00,Club Brugge,3,RAEC M,44,Club Brugge,25',1,0,True,2007,1,79868
2007/08/04,20:00:00,Club Brugge,3,RAEC M,44,RAEC M,44',1,1,True,2007,1,79868
2007/08/04,20:00:00,Club Brugge,3,RAEC M,44,Club Brugge,58',2,1,True,2007,1,79868
2007/08/04,20:00:00,FCV Dender EH,1611,GBA,None,FCV Dender EH,52',1,0,True,2007,1,79869
2007/08/04,20:00:00,FCV Dender EH,1611,GBA,None,GBA,57',1,1,True,2007,1,79869
2007/08/04,20:00:00,FCV Dender EH,1611,GBA,None,GBA,76',1,2,True,2007,1,79869
2007/08/04,20:00:00,FC Brussel,1,KVCWes,None,KVCWes,56',0,1,True,2007,1,79870
2007/08/04,20:00:00,FC Brussel,1,KVCWes,None,KVCWes,59',0,1,False,2007,1,79870
2007/08/04,20:00:00,FC Brussel,1,KVCWes,None,FC Brussel,76',0,1,False,2007,1,79870
2007/08/04,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,8',1,0,True,2007,1,79871
2007/08/04,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,21',2,0,True,2007,1,79871
2007/08/04,20:00:00,KRC Genk,290,Cercle,12,Cercle,24',2,1,True,2007,1,79871
2007/08/04,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,36',3,1,True,2007,1,79871
2007/08/04,20:00:00,KSC Lokeren,201,STVV,None,KSC Lokeren,31',1,0,True,2007,1,79872
2007/08/04,20:00:00,KSC Lokeren,201,STVV,None,STVV,64',1,1,True,2007,1,79872
2007/08/04,20:00:00,KSC Lokeren,201,STVV,None,KSC Lokeren,73',2,1,True,2007,1,79872
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Gent,7',0,1,True,2007,1,79873
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Exc. Mouscron,8',1,1,True,2007,1,79873
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Gent,15',1,2,True,2007,1,79873
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Gent,68',1,3,True,2007,1,79873
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Gent,90',1,4,True,2007,1,79873
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,Zulte Waregem,34',1,0,True,2007,1,79874
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,SL,37',1,1,True,2007,1,79874
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,SL,48',1,2,True,2007,1,79874
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,SL,50',1,3,True,2007,1,79874
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,SL,83',1,4,True,2007,1,79874
2007/08/10,20:30:00,KVC Westerlo,867,RCSC,None,KVC Westerlo,11',1,0,True,2007,2,79875
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,34',1,0,True,2007,2,79876
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,56',2,0,True,2007,2,79876
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,67',3,0,True,2007,2,79876
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,69',4,0,True,2007,2,79876
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,90',5,0,True,2007,2,79876
2007/08/11,20:00:00,RSC Anderlecht,35,LOK,801,RSC Anderlecht,79',1,0,True,2007,2,79877
2007/08/11,20:00:00,Cercle Brugge,12,Zulte,622,Cercle Brugge,4',1,0,True,2007,2,79878
2007/08/11,20:00:00,Cercle Brugge,12,Zulte,622,Cercle Brugge,89',2,0,True,2007,2,79878
2007/08/11,20:00:00,RAEC Mons,44,KVM,None,RAEC Mons,52',1,0,True,2007,2,79879
2007/08/11,20:00:00,RAEC Mons,44,KVM,None,KVM,60',1,1,True,2007,2,79879
2007/08/11,20:00:00,KSV Roeselare,134,FCVDEH,None,KSV Roeselare,9',1,0,True,2007,2,79880
2007/08/11,20:00:00,KSV Roeselare,134,FCVDEH,None,KSV Roeselare,44',2,0,True,2007,2,79880
2007/08/11,20:00:00,KSV Roeselare,134,FCVDEH,None,KSV Roeselare,75',3,0,True,2007,2,79880
2007/08/11,20:00:00,KSV Roeselare,134,FCVDEH,None,FCVDEH,87',3,1,True,2007,2,79880
2007/08/11,20:00:00,St-Truidense VV,322,Mous,376,Mous,60',0,1,True,2007,2,79881
2007/08/11,20:00:00,St-Truidense VV,322,Mous,376,Mous,65',0,2,True,2007,2,79881
2007/08/11,20:00:00,Standard Luik,16,FCB,253,Standard Luik,11',1,0,True,2007,2,79882
2007/08/11,20:00:00,Standard Luik,16,FCB,253,Standard Luik,34',2,0,True,2007,2,79882
2007/08/11,20:00:00,Standard Luik,16,FCB,253,FCB,59',2,1,True,2007,2,79882
2007/08/11,20:00:00,Standard Luik,16,FCB,253,FCB,65',2,1,False,2007,2,79882
2007/08/11,20:00:00,Standard Luik,16,FCB,253,Standard Luik,70',3,1,True,2007,2,79882
2007/08/11,20:00:00,Standard Luik,16,FCB,253,Standard Luik,74',4,1,True,2007,2,79882
2007/08/12,18:00:00,Germ. Beerschot,155,FCB,253,FCB,35',4,1,False,2007,2,79883
2007/08/12,18:00:00,Germ. Beerschot,155,FCB,253,FCB,75',0,1,True,2007,2,79883
2007/08/17,20:30:00,Club Brugge,3,STVV,None,Club Brugge,7',1,0,True,2007,3,79884
2007/08/17,20:30:00,Club Brugge,3,STVV,None,STVV,19',1,1,True,2007,3,79884
2007/08/17,20:30:00,Club Brugge,3,STVV,None,STVV,32',1,2,True,2007,3,79884
2007/08/17,20:30:00,Club Brugge,3,STVV,None,Club Brugge,46',2,2,True,2007,3,79884
2007/08/17,20:30:00,Club Brugge,3,STVV,None,Club Brugge,70',3,2,True,2007,3,79884
2007/08/18,18:00:00,FCV Dender EH,1611,RSCA,None,RSCA,11',0,1,True,2007,3,79885
2007/08/18,18:00:00,FCV Dender EH,1611,RSCA,None,RSCA,17',0,2,True,2007,3,79885
2007/08/18,18:00:00,FCV Dender EH,1611,RSCA,None,FCV Dender EH,22',1,2,True,2007,3,79885
2007/08/18,18:00:00,FCV Dender EH,1611,RSCA,None,FCV Dender EH,41',2,2,True,2007,3,79885
2007/08/18,20:00:00,R Charleroi SC,29,KVM,None,R Charleroi SC,89',1,0,True,2007,3,79886
2007/08/18,20:00:00,FC Brussel,1,Gent,7,Gent,70',0,1,True,2007,3,79887
2007/08/18,20:00:00,FC Brussel,1,Gent,7,Gent,89',0,2,True,2007,3,79887
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,Exc. Mouscron,9',1,0,True,2007,3,79890
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,Exc. Mouscron,30',2,0,True,2007,3,79890
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,RAEC M,32',2,1,True,2007,3,79890
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,Exc. Mouscron,32',2,1,False,2007,3,79890
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,Exc. Mouscron,86',3,1,True,2007,3,79890
2007/08/18,20:00:00,Zulte Waregem,2159,KVCWes,None,Zulte Waregem,20',1,0,True,2007,3,79891
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Standard Luik,2',1,0,True,2007,3,79892
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Standard Luik,23',2,0,True,2007,3,79892
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Cercle,38',2,1,True,2007,3,79892
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Standard Luik,44',3,1,True,2007,3,79892
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Standard Luik,56',4,1,True,2007,3,79892
2007/08/25,18:00:00,Germ. Beerschot,155,Genk,290,Genk,20',0,1,True,2007,4,79893
2007/08/25,18:00:00,Germ. Beerschot,155,Genk,290,Genk,82',0,1,False,2007,4,79893
2007/08/25,18:00:00,Germ. Beerschot,155,Genk,290,Germ. Beerschot,89',1,2,True,2007,4,79893
2007/08/25,18:00:00,Germ. Beerschot,155,Genk,290,Genk,89',1,2,True,2007,4,79893
2007/08/25,20:00:00,RSC Anderlecht,35,FCB,253,RSC Anderlecht,15',1,0,True,2007,4,79894
2007/08/25,20:00:00,RSC Anderlecht,35,FCB,253,RSC Anderlecht,17',2,0,True,2007,4,79894
2007/08/25,20:00:00,RSC Anderlecht,35,FCB,253,RSC Anderlecht,89',3,0,True,2007,4,79894
2007/08/25,20:00:00,Cercle Brugge,12,FCVDEH,None,Cercle Brugge,45',1,0,True,2007,4,79895
2007/08/25,20:00:00,Cercle Brugge,12,FCVDEH,None,Cercle Brugge,71',2,0,True,2007,4,79895
2007/08/25,20:00:00,Cercle Brugge,12,FCVDEH,None,Cercle Brugge,88',3,0,True,2007,4,79895
2007/08/25,20:00:00,KAA Gent,7,Zulte,622,Zulte,15',0,1,True,2007,4,79896
2007/08/25,20:00:00,KAA Gent,7,Zulte,622,KAA Gent,33',1,1,True,2007,4,79896
2007/08/25,20:00:00,RAEC Mons,44,LOK,801,LOK,23',0,1,True,2007,4,79897
2007/08/25,20:00:00,KSV Roeselare,134,SL,231,SL,12',0,1,True,2007,4,79898
2007/08/25,20:00:00,KSV Roeselare,134,SL,231,SL,27',0,2,True,2007,4,79898
2007/08/25,20:00:00,KSV Roeselare,134,SL,231,SL,67',0,3,True,2007,4,79898
2007/08/25,20:00:00,KSV Roeselare,134,SL,231,SL,71',0,4,True,2007,4,79898
2007/08/25,20:00:00,KVC Westerlo,867,Mous,376,Mous,83',0,1,True,2007,4,79900
2007/08/25,20:00:00,KVC Westerlo,867,Mous,376,Mous,85',0,2,True,2007,4,79900
2007/08/26,18:00:00,St-Truidense VV,322,RCSC,None,RCSC,39',0,1,True,2007,4,79899
2007/08/26,18:00:00,St-Truidense VV,322,RCSC,None,RCSC,48',0,2,True,2007,4,79899
2007/08/26,18:00:00,St-Truidense VV,322,RCSC,None,St-Truidense VV,79',0,2,False,2007,4,79899
2007/08/26,18:00:00,St-Truidense VV,322,RCSC,None,RCSC,83',0,3,True,2007,4,79899
2007/08/26,18:00:00,St-Truidense VV,322,RCSC,None,St-Truidense VV,87',1,3,True,2007,4,79899
2007/08/27,20:30:00,KV Mechelen,25,FCB,253,FCB,2',0,1,True,2007,4,79901
2007/08/27,20:30:00,KV Mechelen,25,FCB,253,KV Mechelen,48',1,1,True,2007,4,79901
2007/08/31,20:30:00,R Charleroi SC,29,RAEC M,44,R Charleroi SC,23',1,0,True,2007,5,79903
2007/08/31,20:30:00,R Charleroi SC,29,RAEC M,44,RAEC M,44',1,1,True,2007,5,79903
2007/08/31,20:30:00,R Charleroi SC,29,RAEC M,44,R Charleroi SC,60',2,1,True,2007,5,79903
2007/08/31,20:30:00,R Charleroi SC,29,RAEC M,44,R Charleroi SC,82',3,1,True,2007,5,79903
2007/09/01,20:00:00,Cercle Brugge,12,Gent,7,Cercle Brugge,9',1,0,True,2007,5,79902
2007/09/01,20:00:00,Cercle Brugge,12,Gent,7,Cercle Brugge,35',2,0,True,2007,5,79902
2007/09/01,20:00:00,Cercle Brugge,12,Gent,7,Cercle Brugge,46',3,0,True,2007,5,79902
2007/09/01,20:00:00,Cercle Brugge,12,Gent,7,Gent,70',3,1,True,2007,5,79902
2007/09/01,20:00:00,Cercle Brugge,12,Gent,7,Cercle Brugge,89',4,1,True,2007,5,79902
2007/09/01,20:00:00,FCV Dender EH,1611,STVV,None,FCV Dender EH,89',1,0,True,2007,5,79904
2007/09/01,20:00:00,KRC Genk,290,KVCWes,None,KRC Genk,74',1,0,True,2007,5,79906
2007/09/01,20:00:00,KSC Lokeren,201,KVM,None,KSC Lokeren,11',1,0,True,2007,5,79907
2007/09/01,20:00:00,KSC Lokeren,201,KVM,None,KSC Lokeren,18',2,0,True,2007,5,79907
2007/09/01,20:00:00,KSC Lokeren,201,KVM,None,KSC Lokeren,48',3,0,True,2007,5,79907
2007/09/01,20:00:00,KSC Lokeren,201,KVM,None,KVM,53',3,1,True,2007,5,79907
2007/09/01,20:00:00,Zulte Waregem,2159,GBA,None,Zulte Waregem,14',1,0,True,2007,5,79910
2007/09/01,20:00:00,Zulte Waregem,2159,GBA,None,GBA,33',1,1,True,2007,5,79910
2007/09/01,20:00:00,Zulte Waregem,2159,GBA,None,Zulte Waregem,75',2,1,True,2007,5,79910
2007/09/02,18:00:00,Exc. Mouscron,None,RSCA,None,Exc. Mouscron,3',1,0,True,2007,5,79908
2007/09/02,18:00:00,Exc. Mouscron,None,RSCA,None,RSCA,14',1,1,True,2007,5,79908
2007/09/02,18:00:00,Exc. Mouscron,None,RSCA,None,RSCA,87',1,2,True,2007,5,79908
2007/09/02,20:30:00,Standard Luik,16,FCB,253,Standard Luik,65',1,0,True,2007,5,79909
2007/09/02,20:30:00,Standard Luik,16,FCB,253,FCB,66',1,1,True,2007,5,79909
2007/09/02,20:30:00,Standard Luik,16,FCB,253,Standard Luik,69',2,1,True,2007,5,79909
2007/09/02,20:30:00,Standard Luik,16,FCB,253,FCB,71',2,1,False,2007,5,79909
2006/07/28,20:30:00,Club Brugge,3,Gent,7,Club Brugge,24',1,0,True,2006,1,54459
2006/07/28,20:30:00,Club Brugge,3,Gent,7,Club Brugge,34',2,0,True,2006,1,54459
2006/07/28,20:30:00,Club Brugge,3,Gent,7,Club Brugge,75',3,0,True,2006,1,54459
2006/07/28,20:30:00,Club Brugge,3,Gent,7,Club Brugge,84',4,0,True,2006,1,54459
2006/07/28,20:30:00,Club Brugge,3,Gent,7,Club Brugge,90',5,0,True,2006,1,54459
2006/07/29,20:00:00,FC Brussel,1,RAEC M,44,FC Brussel,60',1,0,True,2006,1,54461
2006/07/29,20:00:00,FC Brussel,1,RAEC M,44,RAEC M,69',1,0,False,2006,1,54461
2006/07/29,20:00:00,KRC Genk,290,Zulte,622,KRC Genk,10',1,0,True,2006,1,54462
2006/07/29,20:00:00,KRC Genk,290,Zulte,622,KRC Genk,15',2,0,True,2006,1,54462
2006/07/29,20:00:00,KRC Genk,290,Zulte,622,Zulte,56',2,1,True,2006,1,54462
2006/07/29,20:00:00,KRC Genk,290,Zulte,622,KRC Genk,66',3,1,True,2006,1,54462
2006/07/29,20:00:00,Germ. Beerschot,155,BEV,768,Germ. Beerschot,26',1,0,True,2006,1,54463
2006/07/29,20:00:00,Exc. Mouscron,None,Cercle,12,Exc. Mouscron,12',1,0,True,2006,1,54464
2006/07/29,20:00:00,Exc. Mouscron,None,Cercle,12,Exc. Mouscron,28',2,0,True,2006,1,54464
2006/07/29,20:00:00,Exc. Mouscron,None,Cercle,12,Cercle,56',2,1,True,2006,1,54464
2006/07/30,18:00:00,KSC Lokeren,201,SL,231,KSC Lokeren,14',1,0,True,2006,1,54465
2006/07/30,18:00:00,KSC Lokeren,201,SL,231,SL,27',1,1,True,2006,1,54465
2006/07/30,18:00:00,KSC Lokeren,201,SL,231,KSC Lokeren,43',2,1,True,2006,1,54465
2006/07/30,18:00:00,KSC Lokeren,201,SL,231,KSC Lokeren,85',2,1,False,2006,1,54465
2006/07/30,20:30:00,KVC Westerlo,867,KSVRoe,None,KVC Westerlo,65',1,0,True,2006,1,54466
2006/07/30,20:30:00,KVC Westerlo,867,KSVRoe,None,KVC Westerlo,67',2,0,True,2006,1,54466
2006/07/30,20:30:00,KVC Westerlo,867,KSVRoe,None,KSVRoe,85',2,1,True,2006,1,54466
2006/07/30,20:30:00,KVC Westerlo,867,KSVRoe,None,KSVRoe,85',2,1,False,2006,1,54466
2006/07/30,20:30:00,St-Truidense VV,322,RSCA,None,RSCA,20',2,1,False,2006,1,54467
2006/07/30,20:30:00,St-Truidense VV,322,RSCA,None,RSCA,51',0,1,True,2006,1,54467
2006/07/30,20:30:00,St-Truidense VV,322,RSCA,None,St-Truidense VV,59',1,1,True,2006,1,54467
2006/07/30,20:30:00,St-Truidense VV,322,RSCA,None,St-Truidense VV,69',2,1,True,2006,1,54467
2006/07/30,20:30:00,St-Truidense VV,322,RSCA,None,RSCA,77',2,2,True,2006,1,54467
2006/07/30,20:30:00,St-Truidense VV,322,RSCA,None,RSCA,88',2,3,True,2006,1,54467
2006/07/30,20:30:00,St-Truidense VV,322,RSCA,None,RSCA,89',2,4,True,2006,1,54467
2006/08/04,20:30:00,Standard Luik,16,RCSC,None,Standard Luik,1',1,0,True,2006,2,54474
2006/08/04,20:30:00,Standard Luik,16,RCSC,None,RCSC,9',1,1,True,2006,2,54474
2006/08/04,20:30:00,Standard Luik,16,RCSC,None,RCSC,67',1,2,True,2006,2,54474
2006/08/05,18:00:00,Lierse SK,4079,Genk,290,Genk,5',0,1,True,2006,2,54468
2006/08/05,18:00:00,Lierse SK,4079,Genk,290,Genk,24',0,2,True,2006,2,54468
2006/08/05,18:00:00,Lierse SK,4079,Genk,290,Genk,55',0,3,True,2006,2,54468
2006/08/05,20:00:00,KAA Gent,7,Mous,376,Mous,5',0,1,True,2006,2,54469
2006/08/05,20:00:00,KAA Gent,7,Mous,376,KAA Gent,25',1,1,True,2006,2,54469
2006/08/05,20:00:00,KAA Gent,7,Mous,376,Mous,70',1,2,True,2006,2,54469
2006/08/05,20:00:00,KAA Gent,7,Mous,376,Mous,77',1,3,True,2006,2,54469
2006/08/05,20:00:00,KSK Beveren,968,KVCWes,None,KVCWes,2',0,1,True,2006,2,54471
2006/08/05,20:00:00,KSK Beveren,968,KVCWes,None,KVCWes,15',0,2,True,2006,2,54471
2006/08/05,20:00:00,KSK Beveren,968,KVCWes,None,KVCWes,47',0,3,True,2006,2,54471
2006/08/05,20:00:00,RSC Anderlecht,35,GBA,None,RSC Anderlecht,44',0,3,False,2006,2,54472
2006/08/05,20:00:00,RSC Anderlecht,35,GBA,None,RSC Anderlecht,49',1,0,True,2006,2,54472
2006/08/05,20:00:00,Zulte Waregem,2159,FCB,253,FCB,52',0,1,True,2006,2,54473
2006/08/05,20:00:00,RAEC Mons,44,STVV,None,STVV,40',0,1,False,2006,2,54476
2006/08/05,20:00:00,RAEC Mons,44,STVV,None,STVV,83',0,1,False,2006,2,54476
2006/08/05,20:00:00,RAEC Mons,44,STVV,None,RAEC Mons,84',1,0,True,2006,2,54476
2006/08/05,20:00:00,RAEC Mons,44,STVV,None,RAEC Mons,89',2,0,True,2006,2,54476
2006/08/06,18:00:00,KSV Roeselare,134,FCB,253,KSV Roeselare,7',1,0,True,2006,2,54475
2006/08/06,18:00:00,KSV Roeselare,134,FCB,253,KSV Roeselare,31',2,0,True,2006,2,54475
2006/08/06,18:00:00,KSV Roeselare,134,FCB,253,KSV Roeselare,51',3,0,True,2006,2,54475
2006/08/06,18:00:00,KSV Roeselare,134,FCB,253,FCB,83',3,1,True,2006,2,54475
2006/08/06,18:00:00,KSV Roeselare,134,FCB,253,FCB,86',3,2,True,2006,2,54475
2006/08/19,18:00:00,KRC Genk,290,SL,231,KRC Genk,30',1,0,True,2006,3,54482
2006/08/19,18:00:00,KRC Genk,290,SL,231,SL,31',1,1,True,2006,3,54482
2006/08/19,20:00:00,Zulte Waregem,2159,Lierse,30,Zulte Waregem,4',1,0,True,2006,3,54477
2006/08/19,20:00:00,Zulte Waregem,2159,Lierse,30,Lierse,36',1,1,True,2006,3,54477
2006/08/19,20:00:00,Zulte Waregem,2159,Lierse,30,Zulte Waregem,48',2,1,True,2006,3,54477
2006/08/19,20:00:00,Exc. Mouscron,None,KSVRoe,None,Exc. Mouscron,19',1,0,True,2006,3,54479
2006/08/19,20:00:00,Exc. Mouscron,None,KSVRoe,None,Exc. Mouscron,23',2,0,True,2006,3,54479
2006/08/19,20:00:00,Exc. Mouscron,None,KSVRoe,None,KSVRoe,55',2,1,True,2006,3,54479
2006/08/19,20:00:00,Exc. Mouscron,None,KSVRoe,None,KSVRoe,90+6',2,2,True,2006,3,54479
2006/08/19,20:00:00,Germ. Beerschot,155,RAEC M,44,Germ. Beerschot,52',1,0,True,2006,3,54481
2006/08/19,20:00:00,Germ. Beerschot,155,RAEC M,44,RAEC M,81',1,1,True,2006,3,54481
2006/08/19,20:00:00,Germ. Beerschot,155,RAEC M,44,Germ. Beerschot,90',2,1,True,2006,3,54481
2006/08/19,20:00:00,FC Brussel,1,STVV,None,STVV,19',0,1,True,2006,3,54483
2006/08/19,20:00:00,FC Brussel,1,STVV,None,FC Brussel,22',1,1,True,2006,3,54483
2006/08/19,20:00:00,FC Brussel,1,STVV,None,FC Brussel,53',2,1,True,2006,3,54483
2006/08/19,20:00:00,FC Brussel,1,STVV,None,STVV,55',2,2,True,2006,3,54483
2006/08/19,20:00:00,R Charleroi SC,29,Cercle,12,R Charleroi SC,18',1,0,True,2006,3,54484
2006/08/19,20:00:00,R Charleroi SC,29,Cercle,12,R Charleroi SC,36',2,0,True,2006,3,54484
2006/08/19,20:00:00,R Charleroi SC,29,Cercle,12,Cercle,51',2,1,True,2006,3,54484
2006/08/19,20:00:00,R Charleroi SC,29,Cercle,12,R Charleroi SC,55',2,1,False,2006,3,54484
2006/08/19,20:00:00,Club Brugge,3,BEV,768,Club Brugge,38',1,0,True,2006,3,54485
2006/08/19,20:00:00,Club Brugge,3,BEV,768,Club Brugge,72',2,0,True,2006,3,54485
2006/08/19,20:00:00,Club Brugge,3,BEV,768,BEV,87',2,0,False,2006,3,54485
2006/08/20,18:00:00,KVC Westerlo,867,RSCA,None,RSCA,15',0,1,True,2006,3,54478
2006/08/20,18:00:00,KVC Westerlo,867,RSCA,None,RSCA,24',0,2,True,2006,3,54478
2006/08/20,18:00:00,KVC Westerlo,867,RSCA,None,KVC Westerlo,26',1,2,True,2006,3,54478
2006/08/20,18:00:00,KVC Westerlo,867,RSCA,None,KVC Westerlo,58',2,2,True,2006,3,54478
2006/08/20,18:00:00,KVC Westerlo,867,RSCA,None,RSCA,61',2,3,True,2006,3,54478
